StockID,TradeVolume,Transaction,TradeValue,Open,Max,Min,Close,Change,date
084935,514000,6,190230,0.37,0.38,0.37,0.38,0.02,2023-03-21
084936,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
084943,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
084946,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
084948,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
084949,103000,2,36080,0.36,0.36,0.35,0.35,-0.01,2023-03-21
084950,32000,3,7060,0.23,0.23,0.22,0.23,0.02,2023-03-21
084953,3000,3,6750,2.13,2.36,2.13,2.36,0.36,2023-03-21
084954,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
084955,45000,3,13350,0.3,0.3,0.29,0.29,0.01,2023-03-21
084956,9000,3,4290,0.47,0.5,0.47,0.5,0.01,2023-03-21
084957,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
084958,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
084959,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
08495P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
084960,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
084961,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
084962,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
084963,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
084965,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
084967,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
084972,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
084974,6000,2,13110,2.16,2.21,2.16,2.21,0.13,2023-03-21
084975,30000,1,3300,0.11,0.11,0.11,0.11,-0.01,2023-03-21
084976,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
084977,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
084978,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
084980,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
084981,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
084982,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
084983,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
084984,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
084985,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
084987,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
084988,50000,1,500,0.01,0.01,0.01,0.01,0.0,2023-03-21
084989,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
084990,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
084991,1000,1,120,0.12,0.12,0.12,0.12,0.0,2023-03-21
084992,16000,7,22810,1.52,1.52,1.34,1.36,0.01,2023-03-21
084994,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
084997,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
084998,45000,1,30150,0.67,0.67,0.67,0.67,0.01,2023-03-21
085001,1000,1,4540,4.54,4.54,4.54,4.54,0.0,2023-03-21
085004,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085005,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085007,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085009,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
08500P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085011,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085013,86000,11,403740,4.25,5.2,4.25,4.25,0.67,2023-03-21
085016,208000,4,642080,3.08,3.11,3.08,3.11,0.18,2023-03-21
085017,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085018,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085020,1000,1,180,0.18,0.18,0.18,0.18,0.01,2023-03-21
085021,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085024,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085025,10000,1,65500,6.55,6.55,6.55,6.55,0.0,2023-03-21
085028,10000,1,13600,1.36,1.36,1.36,1.36,0.0,2023-03-21
085030,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085031,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085034,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085040,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085042,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085043,233000,13,749040,3.24,3.27,3.2,3.27,0.07,2023-03-21
085045,7000,1,7910,1.13,1.13,1.13,1.13,-0.05,2023-03-21
085047,12000,1,22320,1.86,1.86,1.86,1.86,0.0,2023-03-21
085048,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085049,25000,4,28860,1.16,1.16,1.12,1.12,-0.03,2023-03-21
085050,260000,11,198340,0.75,0.79,0.73,0.77,0.07,2023-03-21
085054,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085056,21000,2,5570,0.26,0.27,0.26,0.27,0.0,2023-03-21
085058,3000,2,3490,1.16,1.17,1.16,1.17,0.06,2023-03-21
085060,161000,12,199560,1.18,1.27,1.18,1.25,0.07,2023-03-21
085062,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085063,30000,2,1800,0.06,0.06,0.06,0.06,0.0,2023-03-21
085064,80000,1,12000,0.15,0.15,0.15,0.15,-0.01,2023-03-21
085065,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085066,1145000,18,3158060,2.72,2.98,2.54,2.54,-0.14,2023-03-21
085067,43000,5,27070,0.61,0.67,0.61,0.65,0.0,2023-03-21
085068,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085069,50000,2,82500,1.65,1.65,1.65,1.65,0.06,2023-03-21
085070,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085071,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085073,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085074,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085075,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085076,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085077,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085078,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085079,712000,15,299360,0.43,0.43,0.4,0.4,-0.01,2023-03-21
085080,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085081,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085084,10000,1,9600,0.96,0.96,0.96,0.96,0.0,2023-03-21
085085,146000,1,103660,0.71,0.71,0.71,0.71,0.0,2023-03-21
085086,350000,10,173130,0.51,0.51,0.48,0.48,-0.06,2023-03-21
085087,60000,1,37200,0.62,0.62,0.62,0.62,0.01,2023-03-21
085088,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085089,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085090,72000,2,35540,0.51,0.51,0.49,0.49,0.0,2023-03-21
085091,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085092,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085093,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085094,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085097,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085098,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085100,394000,19,200060,0.47,0.62,0.44,0.62,0.18,2023-03-21
085101,101000,4,55650,0.58,0.58,0.53,0.53,-0.01,2023-03-21
085102,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085104,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085105,33000,5,11560,0.35,0.36,0.35,0.36,0.04,2023-03-21
085106,20000,2,38500,1.93,1.93,1.92,1.92,-0.05,2023-03-21
085107,19000,1,11020,0.58,0.58,0.58,0.58,-0.05,2023-03-21
085108,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085109,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085117,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085125,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085126,30000,2,1800,0.06,0.06,0.06,0.06,-0.01,2023-03-21
08512P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085130,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085133,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085135,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085137,13000,2,4260,0.32,0.33,0.32,0.33,0.0,2023-03-21
08513P,10000,1,8100,0.81,0.81,0.81,0.81,-0.1,2023-03-21
085142,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085143,32000,2,26260,0.82,0.83,0.82,0.83,0.02,2023-03-21
085144,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085145,16000,2,10730,0.67,0.68,0.67,0.68,0.05,2023-03-21
085146,3000,3,1650,0.56,0.56,0.54,0.54,-0.02,2023-03-21
085147,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085148,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085149,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085150,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085151,116000,3,448980,3.93,3.93,3.86,3.86,-0.45,2023-03-21
085152,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085153,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085154,64000,6,81790,1.14,1.39,1.14,1.3,0.34,2023-03-21
085155,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085156,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085157,11000,1,8360,0.76,0.76,0.76,0.76,0.06,2023-03-21
085158,22000,5,25720,1.18,1.18,1.14,1.14,0.04,2023-03-21
085159,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085161,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085166,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085167,55000,7,80200,1.52,1.52,1.44,1.44,-0.11,2023-03-21
08516P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085170,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085171,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085172,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085174,1362000,19,2174140,1.44,1.88,1.39,1.62,0.38,2023-03-21
085176,8000,2,2000,0.25,0.25,0.25,0.25,0.0,2023-03-21
085177,70000,3,20900,0.3,0.3,0.29,0.29,0.0,2023-03-21
085178,60000,2,21500,0.36,0.36,0.35,0.35,-0.02,2023-03-21
08517P,105000,2,50400,0.48,0.48,0.48,0.48,0.0,2023-03-21
085180,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085181,646000,18,852440,1.31,1.42,1.08,1.08,-0.16,2023-03-21
085182,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085183,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085184,145000,3,257600,1.73,1.78,1.73,1.78,-0.07,2023-03-21
085186,142000,4,209180,1.38,1.53,1.38,1.53,0.12,2023-03-21
085187,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085188,86000,5,261100,3.2,3.2,2.96,2.96,-0.06,2023-03-21
085189,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085190,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085197,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085198,100000,1,33000,0.33,0.33,0.33,0.33,0.0,2023-03-21
085199,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085200,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085202,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085203,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085204,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085205,105000,2,116750,1.15,1.15,1.11,1.11,0.0,2023-03-21
085206,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085207,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
08520P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085215,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085216,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085217,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085218,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085220,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085228,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085231,40000,3,55000,1.4,1.4,1.3,1.3,-0.08,2023-03-21
085238,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085239,640000,10,569730,0.83,0.9,0.82,0.9,0.1,2023-03-21
085240,350000,2,144750,0.39,0.42,0.39,0.42,0.0,2023-03-21
085241,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085242,490000,4,83100,0.17,0.17,0.16,0.16,-0.02,2023-03-21
085243,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085244,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085245,77000,3,69970,0.9,0.91,0.9,0.91,-0.07,2023-03-21
085246,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085247,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085248,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085249,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085250,101000,6,32270,0.29,0.39,0.29,0.36,0.0,2023-03-21
085253,50000,4,69360,1.39,1.39,1.38,1.38,-0.04,2023-03-21
085254,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085255,224000,3,64960,0.29,0.29,0.29,0.29,-0.01,2023-03-21
085256,96000,4,100050,1.02,1.06,1.02,1.05,-0.01,2023-03-21
085257,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
08525P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085261,46000,4,119140,2.59,2.59,2.59,2.59,0.04,2023-03-21
085262,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085263,1000,1,560,0.56,0.56,0.56,0.56,0.0,2023-03-21
085267,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085273,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085274,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085275,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085276,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085277,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085278,119000,4,74940,0.72,0.72,0.52,0.52,-0.03,2023-03-21
085279,30000,2,15800,0.54,0.54,0.52,0.52,-0.03,2023-03-21
08527P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085280,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085283,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085287,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085289,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085290,6000,1,8700,1.45,1.45,1.45,1.45,0.1,2023-03-21
085291,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085297,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085298,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085299,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085302,174000,20,273010,1.54,1.6,1.54,1.6,0.16,2023-03-21
085303,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085304,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085305,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085306,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085307,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085308,854000,22,977330,1.11,1.25,1.07,1.23,0.15,2023-03-21
085309,383000,9,347320,0.9,0.98,0.89,0.98,0.08,2023-03-21
085310,594000,30,396750,0.68,0.72,0.62,0.71,0.05,2023-03-21
085311,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085312,30000,4,11700,0.39,0.39,0.39,0.39,0.01,2023-03-21
085313,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085314,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085317,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085318,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085319,30000,3,17200,0.57,0.58,0.57,0.58,0.01,2023-03-21
085320,10000,1,4200,0.42,0.42,0.42,0.42,0.0,2023-03-21
085324,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085325,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085328,330000,5,297500,0.86,0.91,0.86,0.91,0.11,2023-03-21
085330,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085336,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085337,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085341,5000,1,6350,1.27,1.27,1.27,1.27,0.01,2023-03-21
085342,1277000,43,2959240,2.29,2.46,2.14,2.33,0.16,2023-03-21
085343,1112000,60,2304550,1.89,2.21,1.87,1.96,0.19,2023-03-21
085344,10000,1,16000,1.6,1.6,1.6,1.6,0.01,2023-03-21
085345,17000,1,24820,1.46,1.46,1.46,1.46,0.04,2023-03-21
085346,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085347,198000,14,81740,0.4,0.43,0.36,0.38,0.02,2023-03-21
085348,150000,1,6000,0.04,0.04,0.04,0.04,0.0,2023-03-21
085349,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085350,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085351,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085352,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085353,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085354,499000,1,164670,0.33,0.33,0.33,0.33,0.0,2023-03-21
085355,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085356,16000,2,1230,0.07,0.08,0.07,0.08,0.0,2023-03-21
085357,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085358,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085359,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
08535P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085360,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085364,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085368,205000,10,492850,2.43,2.65,2.27,2.65,0.33,2023-03-21
085370,981000,19,1431050,1.24,1.71,1.23,1.71,0.62,2023-03-21
085371,40000,1,6800,0.17,0.17,0.17,0.17,0.01,2023-03-21
085372,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085374,11000,1,1870,0.17,0.17,0.17,0.17,0.0,2023-03-21
085377,74000,5,27260,0.32,0.39,0.32,0.39,0.02,2023-03-21
085378,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085379,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085380,548000,14,442470,0.78,0.87,0.77,0.8,0.09,2023-03-21
085381,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085388,10000,2,14650,1.46,1.47,1.46,1.47,0.0,2023-03-21
085389,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085392,77000,5,37290,0.48,0.52,0.48,0.52,0.01,2023-03-21
085393,25000,3,1000,0.04,0.04,0.04,0.04,-0.01,2023-03-21
085395,2000,1,5360,2.68,2.68,2.68,2.68,0.0,2023-03-21
085396,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085397,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085398,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085399,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085403,1420000,25,762890,0.52,0.56,0.49,0.56,0.03,2023-03-21
085404,400000,11,388480,0.92,1.01,0.9,1.01,0.13,2023-03-21
085406,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085407,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085408,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085409,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085410,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085411,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085421,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085422,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085423,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085424,77000,6,51290,0.66,0.68,0.66,0.68,0.03,2023-03-21
085425,1000,1,80,0.08,0.08,0.08,0.08,0.01,2023-03-21
085427,120000,13,554580,4.69,4.69,4.55,4.66,0.51,2023-03-21
085433,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085434,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085435,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085436,43000,9,68200,1.62,1.62,1.52,1.52,0.0,2023-03-21
085437,20000,2,9000,0.46,0.46,0.44,0.44,0.0,2023-03-21
085438,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085440,90000,28,295340,3.37,3.41,3.16,3.16,-0.18,2023-03-21
085441,3000,2,9090,3.02,3.05,3.02,3.05,0.1,2023-03-21
085445,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085446,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085447,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085448,2975000,49,1140800,0.39,0.41,0.36,0.39,0.04,2023-03-21
085449,20000,2,22000,1.1,1.1,1.1,1.1,0.07,2023-03-21
085450,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085451,20000,2,19600,0.98,0.98,0.98,0.98,0.05,2023-03-21
085452,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085453,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085454,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085455,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085457,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085458,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085459,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085461,19000,3,14530,0.75,0.77,0.75,0.77,0.1,2023-03-21
085463,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085465,80000,1,12000,0.15,0.15,0.15,0.15,0.0,2023-03-21
085466,71000,9,103430,1.49,1.69,1.37,1.61,0.25,2023-03-21
085467,113000,5,381590,3.26,3.88,3.04,3.04,0.5,2023-03-21
085468,38000,3,6460,0.17,0.17,0.17,0.17,0.0,2023-03-21
085469,14000,5,15370,1.09,1.1,1.09,1.1,0.02,2023-03-21
08546P,10000,1,1300,0.13,0.13,0.13,0.13,0.0,2023-03-21
085470,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085472,120000,1,14400,0.12,0.12,0.12,0.12,-0.02,2023-03-21
085474,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085475,160000,6,35300,0.2,0.23,0.2,0.23,0.04,2023-03-21
085476,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085477,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085478,1200000,6,540000,0.47,0.47,0.44,0.44,-0.02,2023-03-21
085479,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
08547P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085480,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085481,5000,3,4530,0.92,0.92,0.89,0.89,0.07,2023-03-21
085482,666000,35,699640,1.04,1.17,0.96,1.14,0.15,2023-03-21
085483,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085494,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085495,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085498,132000,8,148560,1.11,1.17,1.1,1.17,0.1,2023-03-21
085499,11000,11,68200,6.0,6.3,6.0,6.1,0.15,2023-03-21
08549P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085500,17000,1,198900,11.7,11.7,11.7,11.7,0.1,2023-03-21
085501,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085504,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085507,257000,12,701030,2.7,2.95,2.61,2.95,0.39,2023-03-21
085508,827000,34,2179840,2.62,2.83,2.44,2.78,0.27,2023-03-21
08550P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085513,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085514,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085515,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
08551P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085520,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085521,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085524,122000,7,35420,0.29,0.31,0.29,0.31,0.08,2023-03-21
085527,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085528,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085529,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085530,4000,1,7480,1.87,1.87,1.87,1.87,-0.22,2023-03-21
085531,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085532,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085535,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085536,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085537,3000,1,1020,0.34,0.34,0.34,0.34,0.01,2023-03-21
085539,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085544,243000,5,525340,2.11,2.35,2.08,2.35,0.39,2023-03-21
085549,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085551,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085552,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085553,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085554,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085560,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
085562,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
