StockID,TradeVolume,Transaction,TradeValue,Open,Max,Min,Close,Change,date
088758,61000,3,96270,1.57,1.62,1.57,1.62,0.13,2023-03-22
088759,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
08875P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088760,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088761,3000,1,7410,2.47,2.47,2.47,2.47,0.02,2023-03-22
088762,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088763,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088764,252000,25,282410,0.98,1.27,0.98,1.04,0.2,2023-03-22
088765,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088766,456000,21,578420,1.24,1.47,1.19,1.41,0.28,2023-03-22
088767,156000,6,132320,0.85,0.87,0.84,0.84,0.01,2023-03-22
088768,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088769,15000,2,1500,0.1,0.1,0.1,0.1,0.0,2023-03-22
08876P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088770,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088771,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088772,1000,1,3040,3.04,3.04,3.04,3.04,0.16,2023-03-22
088773,50000,1,4000,0.08,0.08,0.08,0.08,-0.01,2023-03-22
088774,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088775,3000,1,2160,0.72,0.72,0.72,0.72,0.05,2023-03-22
088776,10000,1,13700,1.37,1.37,1.37,1.37,0.14,2023-03-22
088777,3000,1,1020,0.34,0.34,0.34,0.34,-0.04,2023-03-22
088778,18000,9,42850,2.35,2.41,2.35,2.4,0.12,2023-03-22
088779,30000,7,59120,2.0,2.0,1.93,1.94,-0.03,2023-03-22
08877P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088780,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088781,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088782,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088783,48000,7,232540,5.05,5.05,4.74,4.84,-0.12,2023-03-22
088784,20000,2,20400,1.02,1.02,1.02,1.02,-0.07,2023-03-22
088785,39000,8,71400,1.68,2.13,1.68,1.95,0.8,2023-03-22
088786,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088787,11000,1,10230,0.93,0.93,0.93,0.93,-0.06,2023-03-22
088788,9000,1,19260,2.14,2.14,2.14,2.14,0.0,2023-03-22
088789,11000,2,31410,2.81,2.86,2.81,2.86,0.01,2023-03-22
08878P,30000,3,7900,0.27,0.27,0.26,0.26,0.02,2023-03-22
088790,20000,1,38600,1.93,1.93,1.93,1.93,0.0,2023-03-22
088791,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088792,20000,1,1200,0.06,0.06,0.06,0.06,-0.01,2023-03-22
088793,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088794,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088795,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088796,1000,1,1280,1.28,1.28,1.28,1.28,0.0,2023-03-22
088797,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088798,1000,1,1100,1.1,1.1,1.1,1.1,-0.18,2023-03-22
088799,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
08879P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088800,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088801,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088802,156000,2,113880,0.73,0.73,0.73,0.73,-0.05,2023-03-22
088803,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088804,236000,8,546540,2.29,2.38,2.25,2.25,0.03,2023-03-22
088805,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088806,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088807,33000,7,112050,3.33,3.51,3.33,3.44,0.2,2023-03-22
088808,5000,1,24600,4.92,4.92,4.92,4.92,0.11,2023-03-22
088809,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
08880P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088810,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088811,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088812,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088813,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088814,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088815,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088816,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088817,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088818,71000,1,429550,6.05,6.05,6.05,6.05,0.95,2023-03-22
088819,563000,24,259550,0.46,0.48,0.44,0.47,0.04,2023-03-22
088820,762000,30,465970,0.55,0.69,0.55,0.66,0.13,2023-03-22
088821,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088822,24000,2,31320,1.31,1.31,1.3,1.3,0.07,2023-03-22
088823,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088824,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088825,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088826,15000,1,34500,2.3,2.3,2.3,2.3,-0.11,2023-03-22
088827,89000,3,170490,1.85,1.96,1.85,1.96,0.27,2023-03-22
088828,265000,8,153390,0.58,0.59,0.57,0.59,0.01,2023-03-22
088829,270000,11,170580,0.6,0.65,0.6,0.6,0.05,2023-03-22
088830,5000,1,23850,4.77,4.77,4.77,4.77,0.0,2023-03-22
088831,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088832,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088833,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088834,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088835,12000,2,64500,5.35,5.4,5.35,5.4,0.7,2023-03-22
088836,71000,9,116360,1.64,1.64,1.56,1.56,0.0,2023-03-22
088837,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088838,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088839,43000,5,106290,2.33,2.52,2.33,2.49,0.36,2023-03-22
08883P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088840,296000,7,364360,1.21,1.31,1.21,1.31,0.08,2023-03-22
088841,240000,12,183700,0.75,0.8,0.74,0.76,0.07,2023-03-22
088842,375000,12,317280,0.84,0.87,0.7,0.7,-0.17,2023-03-22
088843,56000,4,73100,1.32,1.32,1.25,1.25,-0.07,2023-03-22
088844,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088845,5000,1,16850,3.37,3.37,3.37,3.37,0.06,2023-03-22
088846,80000,3,57600,0.72,0.72,0.72,0.72,-0.05,2023-03-22
088847,296000,11,504610,1.68,1.74,1.68,1.71,0.01,2023-03-22
088848,25000,1,15500,0.62,0.62,0.62,0.62,0.07,2023-03-22
088849,324000,22,431820,1.38,1.38,1.28,1.28,-0.1,2023-03-22
088850,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088851,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088852,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088853,1000,1,4490,4.49,4.49,4.49,4.49,0.0,2023-03-22
088854,29000,10,138290,4.88,4.88,4.73,4.73,0.59,2023-03-22
088855,165000,3,21950,0.12,0.16,0.12,0.16,0.04,2023-03-22
088856,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088857,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088858,175000,4,401470,2.24,2.33,2.24,2.32,0.07,2023-03-22
088859,5000,1,6900,1.38,1.38,1.38,1.38,0.0,2023-03-22
088860,337000,11,198300,0.58,0.6,0.58,0.58,0.05,2023-03-22
088861,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088862,34000,2,20400,0.6,0.6,0.6,0.6,0.0,2023-03-22
088863,567000,15,508400,0.93,0.93,0.87,0.88,-0.02,2023-03-22
088864,392000,14,547730,1.31,1.58,1.31,1.58,0.42,2023-03-22
088865,7000,1,114800,16.4,16.4,16.4,16.4,1.8,2023-03-22
088866,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088867,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088868,1000,1,670,0.67,0.67,0.67,0.67,0.13,2023-03-22
088869,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
08886P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088870,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088871,30000,3,393000,13.1,13.1,13.1,13.1,1.3,2023-03-22
088872,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088873,568000,37,490540,0.78,1.11,0.7,1.11,0.5,2023-03-22
088874,133000,6,179460,1.37,1.39,1.31,1.31,0.0,2023-03-22
088875,39000,25,44660,1.06,1.31,1.0,1.04,0.18,2023-03-22
088876,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088877,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088878,896000,52,592030,0.51,1.0,0.49,1.0,0.55,2023-03-22
088879,12000,2,38330,3.18,3.35,3.18,3.35,0.52,2023-03-22
08887P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088880,50000,1,116500,2.33,2.33,2.33,2.33,0.0,2023-03-22
088881,8000,4,2910,0.36,0.38,0.36,0.37,0.0,2023-03-22
088882,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088883,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088884,32000,3,72320,2.36,2.36,2.24,2.24,-0.22,2023-03-22
088885,56000,6,65840,1.14,1.18,1.14,1.18,0.04,2023-03-22
088886,10000,1,10100,1.01,1.01,1.01,1.01,0.0,2023-03-22
088887,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088888,996000,34,772210,0.75,0.81,0.74,0.81,0.11,2023-03-22
088889,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088890,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088891,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088892,27000,4,79090,2.93,2.95,2.89,2.89,-0.06,2023-03-22
088893,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088894,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088895,10000,2,2030,0.21,0.21,0.2,0.2,0.0,2023-03-22
088896,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088897,116000,3,129090,1.08,1.21,1.08,1.21,0.0,2023-03-22
088898,106000,3,193740,1.81,1.89,1.77,1.89,0.21,2023-03-22
088899,694000,40,1278650,1.73,2.15,1.71,2.15,0.52,2023-03-22
088900,11000,3,12320,1.12,1.12,1.12,1.12,-0.04,2023-03-22
088901,145000,3,160860,1.1,1.15,1.1,1.13,0.06,2023-03-22
088902,2000,2,750,0.38,0.38,0.37,0.37,0.0,2023-03-22
088903,434000,7,678490,1.46,1.71,1.45,1.71,0.41,2023-03-22
088904,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088905,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088906,1000,1,25400,25.4,25.4,25.4,25.4,3.2,2023-03-22
088907,39000,3,313100,8.0,8.1,8.0,8.1,0.0,2023-03-22
088908,95000,8,99440,1.06,1.06,1.01,1.01,0.0,2023-03-22
088909,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088910,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088911,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088912,110000,7,56000,0.5,0.55,0.5,0.51,0.06,2023-03-22
088913,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088914,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088915,10000,1,7600,0.76,0.76,0.76,0.76,0.03,2023-03-22
088916,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088917,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088918,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088919,1000,1,4530,4.53,4.53,4.53,4.53,0.0,2023-03-22
088920,204000,3,289440,1.42,1.42,1.36,1.36,-0.02,2023-03-22
088921,541000,8,798650,1.51,1.51,1.4,1.41,-0.04,2023-03-22
088922,10000,1,26000,2.6,2.6,2.6,2.6,-0.1,2023-03-22
088923,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088924,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088925,26000,3,112360,4.31,4.35,4.21,4.21,-0.25,2023-03-22
088926,68000,11,96460,1.15,1.87,1.15,1.87,0.84,2023-03-22
088927,311000,13,540250,1.69,2.18,1.66,2.18,0.63,2023-03-22
088928,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088929,100000,2,1250000,12.5,12.5,12.5,12.5,-1.7,2023-03-22
088930,20000,2,51900,2.61,2.61,2.58,2.58,0.21,2023-03-22
088931,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088932,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088933,112000,1,77280,0.69,0.69,0.69,0.69,0.0,2023-03-22
088934,1436000,45,1418390,0.97,1.01,0.94,0.95,0.05,2023-03-22
088935,211000,3,183790,0.87,0.89,0.87,0.89,0.01,2023-03-22
088936,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088937,5000,1,1450,0.29,0.29,0.29,0.29,-0.04,2023-03-22
088938,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088939,20000,1,54600,2.73,2.73,2.73,2.73,0.34,2023-03-22
088940,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088941,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088942,61000,3,156780,2.5,2.9,2.5,2.9,0.0,2023-03-22
088943,408000,21,332630,0.73,0.88,0.73,0.85,0.17,2023-03-22
088944,8000,1,11200,1.4,1.4,1.4,1.4,0.04,2023-03-22
088945,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088946,80000,3,37300,0.5,0.5,0.45,0.46,-0.01,2023-03-22
088947,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088948,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088949,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088950,2000,2,5700,2.84,2.86,2.84,2.86,0.06,2023-03-22
088951,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088952,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088953,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088954,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088955,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088956,149000,11,120490,0.8,0.84,0.79,0.79,0.06,2023-03-22
088957,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088958,10000,1,20300,2.03,2.03,2.03,2.03,0.0,2023-03-22
088959,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088960,10000,1,11800,1.18,1.18,1.18,1.18,0.0,2023-03-22
088961,30000,2,40900,1.37,1.37,1.36,1.36,-0.14,2023-03-22
088962,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088963,148000,4,99080,0.67,0.7,0.66,0.7,0.03,2023-03-22
088964,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088965,363000,7,219500,0.7,0.7,0.6,0.61,-0.03,2023-03-22
088966,35000,3,97450,2.85,2.85,2.76,2.76,-0.04,2023-03-22
088967,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088968,67000,3,193970,2.87,2.91,2.87,2.91,0.04,2023-03-22
088969,118000,5,319420,2.58,2.94,2.58,2.94,0.55,2023-03-22
08896P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088970,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088971,3000,2,6110,1.99,2.06,1.99,2.06,0.02,2023-03-22
088972,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088973,574000,13,1029440,1.73,1.87,1.72,1.72,0.1,2023-03-22
088974,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088975,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088976,11000,2,28710,2.61,2.61,2.61,2.61,0.21,2023-03-22
088977,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088978,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088979,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
08897P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088980,56000,3,119830,2.06,2.33,2.06,2.2,0.31,2023-03-22
088981,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088982,59000,2,32230,0.55,0.55,0.54,0.54,0.0,2023-03-22
088983,177000,5,227930,1.29,1.29,1.26,1.28,0.02,2023-03-22
088984,105000,2,94820,0.9,0.92,0.9,0.92,0.0,2023-03-22
088985,168000,7,262770,1.57,1.6,1.55,1.55,-0.03,2023-03-22
088986,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088987,201000,4,63240,0.33,0.33,0.3,0.3,-0.04,2023-03-22
088988,15000,1,10800,0.72,0.72,0.72,0.72,0.0,2023-03-22
088989,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
08898P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088990,18000,6,18990,1.11,1.11,1.0,1.09,0.0,2023-03-22
088991,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088992,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088993,25000,8,58420,2.24,2.45,2.24,2.31,0.24,2023-03-22
088994,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088995,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088996,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088997,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088998,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
088999,10000,1,36000,3.6,3.6,3.6,3.6,0.0,2023-03-22
089000,21000,1,28140,1.34,1.34,1.34,1.34,-0.06,2023-03-22
089001,78000,2,142370,1.83,1.83,1.82,1.82,0.0,2023-03-22
089002,6000,1,12240,2.04,2.04,2.04,2.04,0.04,2023-03-22
089003,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
089004,18000,1,22680,1.26,1.26,1.26,1.26,0.0,2023-03-22
089005,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
089006,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
089007,19000,2,29830,1.57,1.57,1.57,1.57,0.06,2023-03-22
089008,85000,5,165690,1.92,2.01,1.87,2.01,0.18,2023-03-22
089009,10000,1,19300,1.93,1.93,1.93,1.93,0.15,2023-03-22
089010,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
089011,6000,1,19500,3.25,3.25,3.25,3.25,0.07,2023-03-22
089012,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
089013,180000,10,314550,1.7,1.8,1.67,1.72,0.23,2023-03-22
089014,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
089015,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
089016,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
089017,37000,8,100800,2.6,2.93,2.58,2.93,0.61,2023-03-22
089018,23000,5,24240,1.07,1.1,1.05,1.05,0.02,2023-03-22
089019,5000,1,11200,2.24,2.24,2.24,2.24,0.63,2023-03-22
08901P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
089020,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
089021,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
089022,10000,1,11200,1.12,1.12,1.12,1.12,0.17,2023-03-22
089023,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
089024,17000,1,37230,2.19,2.19,2.19,2.19,-0.12,2023-03-22
089025,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
089026,163000,8,191630,1.2,1.21,1.16,1.17,0.11,2023-03-22
089027,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
089028,102000,3,148560,1.49,1.49,1.4,1.43,-0.01,2023-03-22
089029,6000,2,32700,5.4,5.7,5.4,5.7,0.93,2023-03-22
089030,214000,9,487550,2.14,2.42,2.12,2.38,0.74,2023-03-22
089031,22000,2,16060,0.73,0.73,0.73,0.73,-0.04,2023-03-22
089032,5000,1,3150,0.63,0.63,0.63,0.63,0.08,2023-03-22
089033,25000,1,20000,0.8,0.8,0.8,0.8,0.07,2023-03-22
089034,907000,44,962980,1.04,1.33,0.95,1.33,0.43,2023-03-22
089035,151000,3,87080,0.57,0.58,0.57,0.58,0.05,2023-03-22
089036,1471000,26,1190630,0.81,0.85,0.8,0.8,0.01,2023-03-22
089037,40000,4,55700,1.43,1.43,1.35,1.35,-0.34,2023-03-22
089038,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
089039,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
089040,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
089041,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
089042,30000,6,183750,6.15,6.2,6.05,6.2,1.0,2023-03-22
089043,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
089044,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
089045,15000,2,14300,0.94,0.96,0.94,0.96,0.12,2023-03-22
089046,44000,3,42910,0.97,0.99,0.97,0.98,0.07,2023-03-22
089047,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
089048,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
089049,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
089050,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
089051,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
089052,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
089053,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
089054,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
089055,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
089056,211000,6,576170,2.71,2.78,2.68,2.68,0.02,2023-03-22
089057,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
089058,10000,1,12300,1.23,1.23,1.23,1.23,-0.03,2023-03-22
089059,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
089060,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
089061,500000,5,50000,0.1,0.1,0.1,0.1,0.0,2023-03-22
089062,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
089063,115000,5,65650,0.55,0.61,0.55,0.56,0.07,2023-03-22
089064,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
089065,88000,4,202510,2.27,2.42,2.27,2.27,0.19,2023-03-22
089066,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
089067,34000,2,34400,1.01,1.04,1.01,1.04,0.09,2023-03-22
089068,43000,4,157990,3.47,4.08,3.47,4.08,0.89,2023-03-22
089069,160000,10,595800,3.81,3.81,3.62,3.62,0.0,2023-03-22
089070,25000,1,21000,0.84,0.84,0.84,0.84,0.01,2023-03-22
089071,6000,2,4960,0.83,0.83,0.81,0.81,0.0,2023-03-22
089072,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
089073,105000,4,230720,2.2,2.2,2.18,2.18,-0.14,2023-03-22
089074,894000,25,686520,0.7,0.81,0.7,0.81,0.14,2023-03-22
089075,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
089076,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
089077,71000,3,64190,0.91,0.91,0.89,0.89,-0.01,2023-03-22
089078,23000,8,29250,1.23,1.32,1.21,1.32,0.17,2023-03-22
089079,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
089080,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
089081,2000,1,300,0.15,0.15,0.15,0.15,0.02,2023-03-22
089082,165000,3,820300,5.3,5.3,4.78,4.78,-1.07,2023-03-22
089083,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
089084,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
089085,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
089086,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
089087,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
089088,61000,3,40240,0.68,0.68,0.64,0.64,-0.04,2023-03-22
089089,149000,2,38740,0.26,0.26,0.26,0.26,0.0,2023-03-22
089090,53000,14,136950,2.51,2.8,2.41,2.8,0.45,2023-03-22
089091,13000,1,10920,0.84,0.84,0.84,0.84,0.0,2023-03-22
089092,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
089093,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
089094,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
089095,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
089096,15000,2,9900,0.72,0.72,0.63,0.63,-0.08,2023-03-22
089097,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
089098,303000,12,316690,0.99,1.11,0.99,1.1,0.12,2023-03-22
089099,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
08909P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
089100,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
089101,27000,1,17280,0.64,0.64,0.64,0.64,0.0,2023-03-22
089102,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
089103,414000,19,376680,0.87,0.95,0.87,0.94,0.09,2023-03-22
089104,78000,1,159900,2.05,2.05,2.05,2.05,0.0,2023-03-22
089105,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
089106,9000,3,44110,4.87,4.91,4.87,4.91,0.35,2023-03-22
089107,506000,15,440720,0.79,0.91,0.79,0.89,0.13,2023-03-22
089108,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
089109,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
089110,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
089111,90000,3,246600,2.7,2.79,2.7,2.79,0.0,2023-03-22
089112,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
089113,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
089114,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
089115,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
089116,416000,10,532970,1.27,1.33,1.25,1.33,0.08,2023-03-22
089117,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
089118,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
