StockID,TradeVolume,Transaction,TradeValue,Open,Max,Min,Close,Change,date
085056,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085058,11000,1,12210,1.11,1.11,1.11,1.11,0.04,2023-03-20
085060,120000,2,142800,1.2,1.2,1.18,1.18,-0.01,2023-03-20
085062,4000,1,4240,1.06,1.06,1.06,1.06,0.13,2023-03-20
085063,120000,3,7900,0.07,0.07,0.06,0.06,-0.05,2023-03-20
085064,492000,8,82840,0.18,0.18,0.16,0.16,-0.05,2023-03-20
085065,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085066,574000,9,1597000,2.94,2.94,2.64,2.68,-0.31,2023-03-20
085067,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085068,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085069,500000,3,795000,1.59,1.59,1.59,1.59,-0.23,2023-03-20
085070,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085071,420000,5,172100,0.45,0.45,0.36,0.36,-0.04,2023-03-20
085073,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085074,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085075,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085076,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085077,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085078,100000,1,16000,0.16,0.16,0.16,0.16,-0.02,2023-03-20
085079,1023000,16,483450,0.5,0.52,0.41,0.41,-0.06,2023-03-20
085080,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085081,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085084,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085085,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085086,137000,7,78080,0.58,0.58,0.54,0.54,0.02,2023-03-20
085087,113000,1,68930,0.61,0.61,0.61,0.61,-0.04,2023-03-20
085088,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085089,78000,2,21840,0.28,0.28,0.28,0.28,0.02,2023-03-20
085090,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085091,170000,6,86900,0.53,0.53,0.48,0.48,-0.02,2023-03-20
085092,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085093,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085094,2000,1,700,0.35,0.35,0.35,0.35,0.0,2023-03-20
085097,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085098,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085100,644000,33,308540,0.44,0.52,0.44,0.44,0.05,2023-03-20
085101,148000,8,85940,0.6,0.61,0.54,0.54,-0.03,2023-03-20
085102,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085104,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085105,22000,2,7080,0.34,0.34,0.32,0.32,-0.05,2023-03-20
085106,10000,1,19700,1.97,1.97,1.97,1.97,0.12,2023-03-20
085107,5000,1,3150,0.63,0.63,0.63,0.63,-0.01,2023-03-20
085108,25000,1,3250,0.13,0.13,0.13,0.13,0.0,2023-03-20
085109,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085117,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085125,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085126,10000,1,700,0.07,0.07,0.07,0.07,0.0,2023-03-20
08512P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085130,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085133,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085135,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085137,10000,1,3300,0.33,0.33,0.33,0.33,0.0,2023-03-20
08513P,76000,7,68260,0.87,0.93,0.86,0.91,0.02,2023-03-20
085142,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085143,430000,6,343980,0.8,0.81,0.79,0.81,-0.02,2023-03-20
085144,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085145,49000,5,30910,0.63,0.64,0.63,0.63,0.01,2023-03-20
085146,15000,3,8740,0.57,0.59,0.56,0.56,0.0,2023-03-20
085147,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085148,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085149,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085150,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085151,20000,1,86200,4.31,4.31,4.31,4.31,-0.05,2023-03-20
085152,1000,1,3640,3.64,3.64,3.64,3.64,0.0,2023-03-20
085153,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085154,110000,2,104600,0.95,0.96,0.95,0.96,0.12,2023-03-20
085155,990000,11,567540,0.57,0.59,0.56,0.57,-0.03,2023-03-20
085156,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085157,22000,4,16080,0.77,0.78,0.7,0.7,-0.2,2023-03-20
085158,1064000,16,1174130,1.18,1.2,1.1,1.1,-0.26,2023-03-20
085159,20000,2,2400,0.12,0.12,0.12,0.12,0.0,2023-03-20
085161,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085166,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085167,25000,3,37650,1.48,1.56,1.48,1.55,0.14,2023-03-20
08516P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085170,50000,1,7500,0.15,0.15,0.15,0.15,0.0,2023-03-20
085171,97000,4,128380,1.24,1.51,1.24,1.51,0.45,2023-03-20
085172,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085174,1385000,24,1808500,1.1,1.41,1.1,1.24,0.16,2023-03-20
085176,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085177,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085178,5000,3,1840,0.36,0.38,0.36,0.37,0.0,2023-03-20
08517P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085180,5000,1,4200,0.84,0.84,0.84,0.84,-0.01,2023-03-20
085181,618000,38,793450,1.45,1.45,1.21,1.24,-0.2,2023-03-20
085182,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085183,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085184,305000,7,543550,1.77,1.85,1.77,1.85,0.25,2023-03-20
085186,115000,3,160610,1.34,1.41,1.34,1.41,0.03,2023-03-20
085187,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085188,102000,8,310780,3.13,3.13,3.0,3.02,-0.21,2023-03-20
085189,99000,1,4950,0.05,0.05,0.05,0.05,0.0,2023-03-20
085190,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085197,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085198,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085199,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085200,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085202,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085203,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085204,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085205,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085206,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085207,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
08520P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085215,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085216,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085217,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085218,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085220,20000,1,12800,0.64,0.64,0.64,0.64,0.06,2023-03-20
085228,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085231,50000,4,67100,1.3,1.38,1.3,1.38,0.17,2023-03-20
085238,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085239,49000,3,38400,0.78,0.8,0.78,0.8,0.0,2023-03-20
085240,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085241,1000,1,130,0.13,0.13,0.13,0.13,0.0,2023-03-20
085242,403000,7,76570,0.21,0.21,0.17,0.18,-0.01,2023-03-20
085243,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085244,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085245,5000,1,4900,0.98,0.98,0.98,0.98,0.02,2023-03-20
085246,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085247,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085248,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085249,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085250,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085253,83000,2,117200,1.4,1.42,1.4,1.42,0.07,2023-03-20
085254,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085255,408000,6,121050,0.29,0.3,0.29,0.3,0.01,2023-03-20
085256,10000,1,10600,1.06,1.06,1.06,1.06,0.13,2023-03-20
085257,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
08525P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085261,76000,6,197440,2.68,2.68,2.55,2.55,-0.17,2023-03-20
085262,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085263,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085267,86000,2,98900,1.15,1.15,1.15,1.15,0.0,2023-03-20
085273,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085274,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085275,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085276,20000,1,4800,0.24,0.24,0.24,0.24,0.0,2023-03-20
085277,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085278,69000,7,37780,0.49,0.56,0.49,0.55,0.22,2023-03-20
085279,40000,9,21190,0.47,0.55,0.46,0.55,0.07,2023-03-20
08527P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085280,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085283,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085287,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085289,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085290,6000,1,8100,1.35,1.35,1.35,1.35,-0.05,2023-03-20
085291,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085297,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085298,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085299,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085302,295000,34,357400,1.0,1.6,0.98,1.44,0.6,2023-03-20
085303,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085304,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085305,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085306,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085307,120000,14,124420,1.05,1.06,1.01,1.06,0.06,2023-03-20
085308,1338000,34,1356960,1.03,1.08,0.97,1.08,0.13,2023-03-20
085309,300000,19,255150,0.84,0.9,0.81,0.9,0.11,2023-03-20
085310,600000,28,364950,0.6,0.66,0.59,0.66,0.07,2023-03-20
085311,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085312,20000,1,7600,0.38,0.38,0.38,0.38,0.0,2023-03-20
085313,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085314,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085317,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085318,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085319,40000,3,22600,0.56,0.57,0.56,0.57,0.02,2023-03-20
085320,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085324,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085325,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085328,250000,5,196590,0.75,0.8,0.74,0.8,0.11,2023-03-20
085330,25000,1,1500,0.06,0.06,0.06,0.06,-0.03,2023-03-20
085336,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085337,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085341,58000,5,70860,1.22,1.26,1.2,1.26,0.06,2023-03-20
085342,1347000,41,2813460,2.08,2.17,1.98,2.17,0.14,2023-03-20
085343,891000,45,1612810,1.76,1.86,1.7,1.77,0.09,2023-03-20
085344,52000,4,82700,1.63,1.63,1.58,1.59,-0.01,2023-03-20
085345,139000,5,199840,1.45,1.45,1.42,1.42,0.0,2023-03-20
085346,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085347,738000,22,350170,0.53,0.53,0.36,0.36,-0.27,2023-03-20
085348,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085349,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085350,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085351,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085352,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085353,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085354,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085355,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085356,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085357,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085358,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085359,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
08535P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085360,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085364,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085368,891000,7,1937220,2.12,2.32,2.12,2.32,0.19,2023-03-20
085370,961000,15,1103600,1.21,1.23,1.09,1.09,0.1,2023-03-20
085371,10000,1,1600,0.16,0.16,0.16,0.16,-0.02,2023-03-20
085372,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085374,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085377,116000,3,43020,0.38,0.38,0.37,0.37,-0.01,2023-03-20
085378,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085379,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085380,504000,26,290090,0.51,0.71,0.51,0.71,0.28,2023-03-20
085381,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085388,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085389,5000,1,8200,1.64,1.64,1.64,1.64,-0.01,2023-03-20
085392,71000,9,37570,0.51,0.59,0.47,0.51,0.0,2023-03-20
085393,60000,3,3000,0.05,0.05,0.05,0.05,0.0,2023-03-20
085395,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085396,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085397,1000,1,800,0.8,0.8,0.8,0.8,0.0,2023-03-20
085398,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085399,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085403,498000,16,261360,0.46,0.54,0.46,0.53,0.04,2023-03-20
085404,129000,6,110690,0.85,0.88,0.85,0.88,0.02,2023-03-20
085406,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085407,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085408,40000,1,1200,0.03,0.03,0.03,0.03,0.0,2023-03-20
085409,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085410,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085411,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085421,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085422,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085423,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085424,220000,5,142600,0.64,0.65,0.64,0.65,0.03,2023-03-20
085425,665000,40,58540,0.11,0.11,0.07,0.07,-0.06,2023-03-20
085427,110000,18,431310,3.39,4.24,3.36,4.15,1.16,2023-03-20
085433,150000,1,10500,0.07,0.07,0.07,0.07,0.01,2023-03-20
085434,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085435,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085436,53000,4,80760,1.54,1.54,1.52,1.52,-0.02,2023-03-20
085437,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085438,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085440,47000,9,156270,3.3,3.36,3.23,3.34,0.02,2023-03-20
085441,61000,8,182180,3.02,3.02,2.95,2.95,-0.08,2023-03-20
085445,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085446,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085447,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085448,2173000,55,790770,0.39,0.39,0.33,0.35,-0.04,2023-03-20
085449,21000,3,21760,1.06,1.06,1.03,1.03,-0.08,2023-03-20
085450,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085451,225000,4,196650,0.87,0.93,0.87,0.93,0.11,2023-03-20
085452,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085453,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085454,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085455,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085457,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085458,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085459,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085461,28000,4,19480,0.71,0.71,0.67,0.67,0.0,2023-03-20
085463,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085465,20000,1,3000,0.15,0.15,0.15,0.15,0.01,2023-03-20
085466,64000,12,81840,1.28,1.36,1.2,1.36,0.17,2023-03-20
085467,24000,3,63260,2.64,2.64,2.54,2.54,-0.16,2023-03-20
085468,50000,1,8500,0.17,0.17,0.17,0.17,0.0,2023-03-20
085469,35000,5,37800,1.08,1.08,1.08,1.08,-0.02,2023-03-20
08546P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085470,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085472,240000,6,32900,0.13,0.15,0.13,0.14,0.02,2023-03-20
085474,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085475,25000,1,4750,0.19,0.19,0.19,0.19,-0.01,2023-03-20
085476,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085477,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085478,573000,8,253650,0.43,0.46,0.43,0.46,0.02,2023-03-20
085479,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
08547P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085480,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085481,273000,17,227650,0.84,0.84,0.8,0.82,-0.08,2023-03-20
085482,1047000,55,951160,0.92,0.99,0.86,0.99,0.12,2023-03-20
085483,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085494,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085495,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085498,138000,5,145190,1.04,1.1,1.04,1.07,0.01,2023-03-20
085499,14000,10,85350,6.15,6.2,5.95,5.95,-0.3,2023-03-20
08549P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085500,60000,6,705000,11.9,11.9,11.6,11.6,-0.4,2023-03-20
085501,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085504,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085507,94000,8,230740,2.47,2.56,2.39,2.56,0.39,2023-03-20
085508,796000,27,1885480,2.37,2.51,2.29,2.51,0.22,2023-03-20
08550P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085513,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085514,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085515,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
08551P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085520,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085521,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085524,20000,1,4600,0.23,0.23,0.23,0.23,-0.05,2023-03-20
085527,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085528,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085529,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085530,14000,3,28830,2.05,2.09,2.05,2.09,0.04,2023-03-20
085531,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085532,30000,1,2700,0.09,0.09,0.09,0.09,-0.02,2023-03-20
085535,110000,2,5600,0.05,0.06,0.05,0.06,0.0,2023-03-20
085536,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085537,170000,2,56100,0.33,0.33,0.33,0.33,-0.03,2023-03-20
085539,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085544,141000,10,271830,1.87,1.96,1.84,1.96,0.28,2023-03-20
085549,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085551,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085552,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085553,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085554,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085560,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085562,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085566,263000,6,867010,3.47,3.47,3.29,3.29,-0.36,2023-03-20
085567,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085568,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085569,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085574,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085575,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085576,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085577,4000,3,4580,1.19,1.19,1.1,1.1,-0.19,2023-03-20
085579,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
08557P,239000,9,221240,0.9,0.95,0.9,0.95,0.02,2023-03-20
085580,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085581,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085582,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085583,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085584,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085586,53000,2,49290,0.93,0.93,0.93,0.93,0.0,2023-03-20
085587,57000,3,13050,0.23,0.23,0.22,0.22,-0.08,2023-03-20
085588,879000,6,335000,0.4,0.41,0.37,0.37,-0.11,2023-03-20
08558P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085590,79000,6,43950,0.57,0.57,0.53,0.53,-0.07,2023-03-20
085598,132000,11,126470,0.99,1.05,0.94,0.96,0.04,2023-03-20
085604,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
08560P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085610,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085612,125000,3,45940,0.37,0.37,0.31,0.31,0.01,2023-03-20
085614,215000,9,73730,0.32,0.4,0.32,0.4,0.0,2023-03-20
085615,97000,5,227020,2.26,2.38,2.26,2.38,-0.03,2023-03-20
085617,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085619,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
08561P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085620,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085621,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085622,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085624,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085625,34000,2,79200,2.3,2.35,2.3,2.35,0.15,2023-03-20
085626,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085627,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085628,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085629,15000,2,2100,0.16,0.16,0.13,0.13,0.0,2023-03-20
085630,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085631,10000,5,7520,0.77,0.77,0.74,0.75,0.13,2023-03-20
085632,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085633,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085634,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085635,32000,4,2400,0.2,0.2,0.07,0.09,0.01,2023-03-20
085636,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085637,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085639,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085640,9000,3,13150,1.5,1.5,1.45,1.45,-0.12,2023-03-20
085642,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085643,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085644,2000,1,780,0.39,0.39,0.39,0.39,0.0,2023-03-20
085646,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085647,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085648,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085649,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
08564P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085650,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085651,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085652,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085653,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085654,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085655,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085656,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085657,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
085658,25000,1,58000,2.32,2.32,2.32,2.32,0.46,2023-03-20
085659,26000,6,66120,2.51,2.86,2.51,2.86,0.56,2023-03-20
085660,15000,1,150,0.01,0.01,0.01,0.01,0.0,2023-03-20
085661,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
